1	12072296	0.6325687766075134
1	11749386	0.6269258856773376
1	11884607	0.6075709462165833
1	12441292	0.6075301766395569
1	12019323	0.6059750318527222
1	12441293	0.6026251912117004
1	12431050	0.6017850637435913
1	12123688	0.5948418974876404
1	11953864	0.5929830074310303
1	12077144	0.5864651799201965
1	12423348	0.5811880230903625
1	12190313	0.580668032169342
1	11827966	0.5805981755256653
1	12444602	0.5803646445274353
1	12165850	0.5750194191932678
1	12230554	0.5734621286392212
1	12497655	0.5726280212402344
1	11989975	0.5711637735366821
1	12192078	0.5703453421592712
1	12390516	0.5696315169334412
1	12119358	0.5695846080780029
1	12223188	0.5692099332809448
1	12013845	0.5679778456687927
1	12221103	0.5672757625579834
1	11886176	0.5654945373535156
1	12432547	0.5643864870071411
1	12163160	0.5632888078689575
1	11909607	0.5629103779792786
1	12124333	0.561962366104126
1	11933858	0.5608220100402832
1	12139924	0.5605847835540771
1	12527810	0.5601328611373901
1	11854029	0.5586403608322144
1	12183057	0.5567461848258972
1	11939261	0.5543179512023926
1	12191608	0.553740382194519
1	12054639	0.5527942180633545
1	12351729	0.5522294640541077
1	12421360	0.5511171221733093
1	12391274	0.5503306984901428
1	12205988	0.5501803755760193
1	12055073	0.5497270226478577
1	12536074	0.5494137406349182
1	12542667	0.5493928790092468
1	12413490	0.5492836833000183
1	11873012	0.5492141246795654
1	11923217	0.5488249659538269
1	12234328	0.5487972497940063
1	12374694	0.5481127500534058
1	12499055	0.5477823615074158
1	11953449	0.5459164381027222
1	11955955	0.5457123517990112
1	12371304	0.545697033405304
1	12354082	0.5440486073493958
1	12113830	0.5436632633209229
1	12213576	0.5427544713020325
1	11966773	0.5426379442214966
1	11758774	0.5426326990127563
1	12100469	0.541213870048523
1	12234612	0.5412026643753052
1	12358598	0.5410799980163574
1	12362322	0.5405964255332947
1	12054572	0.5404270887374878
1	11940657	0.5404009222984314
1	12244193	0.5403919219970703
1	12027404	0.5397339463233948
1	12069688	0.5393650531768799
1	12356774	0.5389418005943298
1	12060588	0.5388915538787842
1	12239628	0.5384246110916138
1	12525251	0.5381336808204651
1	11937531	0.5380438566207886
1	12467886	0.5380347967147827
1	11864973	0.5379866361618042
1	12184411	0.5376724600791931
1	11909531	0.5367724299430847
1	12144947	0.5366130471229553
1	11751903	0.5364779233932495
1	11861293	0.5358808636665344
1	11862714	0.5341992378234863
1	12206996	0.5339704155921936
1	12231629	0.5336934924125671
1	12460905	0.5331532955169678
1	12074572	0.5329769849777222
1	11846661	0.5328981280326843
1	12063288	0.5328705906867981
1	12529993	0.5322926640510559
1	12468823	0.5321173667907715
1	12077337	0.531399667263031
1	12058071	0.5313590168952942
1	12101248	0.5309945344924927
1	12192598	0.5308328866958618
1	12444551	0.5306515097618103
1	11988738	0.5305349230766296
1	12538831	0.5305151343345642
1	12488548	0.5299006104469299
1	12049191	0.5294938683509827
1	12121660	0.5294890999794006
1	12530918	0.5292406678199768
1	12207572	0.528207004070282
1	12421491	0.5281704664230347
1	12377730	0.5277308225631714
1	12183642	0.5275868773460388
1	12191604	0.527532160282135
1	12077362	0.5267858505249023
1	11741771	0.5267109274864197
1	12479065	0.5262717008590698
1	12107546	0.5261458158493042
1	11917129	0.5259267091751099
1	11858996	0.5258879065513611
1	12169581	0.525592565536499
1	12074200	0.5254164338111877
1	12551992	0.5248194336891174
1	12065091	0.5245687961578369
1	12472672	0.524109423160553
1	11809764	0.5238323211669922
1	12065439	0.5234789252281189
1	11959565	0.5233998894691467
1	12097298	0.5233015418052673
1	12536077	0.5229955315589905
1	12543798	0.5228413939476013
1	12131366	0.5221720337867737
1	12174876	0.5221444964408875
1	12553062	0.5219646692276001
1	12452063	0.5217201709747314
1	12195831	0.5216940641403198
1	11930311	0.5215229988098145
1	12417258	0.5214784145355225
1	12175009	0.5213298201560974
1	11896535	0.521143913269043
1	12096922	0.521051287651062
1	12137808	0.5203824639320374
1	11803046	0.5203515291213989
1	12004163	0.5199713706970215
1	11969268	0.5199627876281738
1	12354751	0.519740104675293
1	11867622	0.5197213292121887
1	12467221	0.5194292068481445
1	12065433	0.5194010138511658
1	12182847	0.5190908312797546
1	11719709	0.518939197063446
1	11857337	0.5188753008842468
1	12165536	0.5188232064247131
1	12373690	0.5187521576881409
1	11929193	0.518310546875
1	12085346	0.5181729197502136
1	12101402	0.5180142521858215
1	12548717	0.5178052186965942
1	12122995	0.5176975131034851
1	11959854	0.5176828503608704
1	12219619	0.5176619291305542
1	11950839	0.5175372958183289
1	12444545	0.5174731016159058
1	12039575	0.5173747539520264
1	12359358	0.5173307657241821
1	12124172	0.5173146724700928
1	12196571	0.5172350406646729
1	12517773	0.5171732902526855
1	12354750	0.5170623660087585
1	12377986	0.5169378519058228
1	11798138	0.516787588596344
1	12177049	0.5163759589195251
1	12502492	0.5163648128509521
1	12239337	0.5161458253860474
1	11971145	0.5161125063896179
1	12513832	0.5158787369728088
1	12062431	0.515754759311676
